year,month,day,temp high,temp avg,temp low,DP high,DP avg,DP low,humidity high,humidity avg,humidity low,SLP high,SLP avg,SLP low,visibility high,visibility avg,visibility low,wind high,wind avg,wind high,Rainfall,,
2015,4,24,30,26,22,24,22,20,89,75,56,1013,1011,1009,6,5,3,32,10,-,0,"Rain , Thunderstorm",
2015,4,25,26,24,24,23,22,20,94,82,67,1014,1011,1009,6,5,3,19,3,-,7.11,Rain,
2015,4,26,33,28,23,26,23,20,89,76,62,1013,1011,1009,6,5,3,14,6,-,0, ,
2015,4,27,31,28,25,26,23,20,89,73,40,1013,1010,1008,6,5,3,23,6,-,0.25,Rain,
2015,4,28,31,28,24,25,24,23,89,75,58,1012,1010,1007,6,5,3,14,3,-,0, ,
2015,4,29,32,28,24,25,24,22,84,69,58,1010,1008,1006,6,5,5,19,10,-,0, ,
2015,4,30,33,29,25,25,23,21,89,68,44,1011,1009,1007,6,5,3,19,8,-,4.06,Thunderstorm,
2015,5,1,31,27,23,28,24,23,92,81,63,1010,1008,1007,6,5,2,26,6,-,3.05,"Rain , Thunderstorm",
2015,5,2,32,28,24,28,26,24,91,78,60,1010,1008,1007,5,5,3,23,10,-,0, ,
2015,5,3,39,32,25,26,26,23,89,72,47,1011,1009,1007,5,5,3,23,6,-,0, ,
2015,5,4,33,29,25,28,27,25,89,77,65,1011,1009,1006,5,5,3,19,8,-,0, ,
2015,5,5,33,30,27,27,26,25,89,75,51,1010,1007,1005,5,5,3,14,6,-,0, ,
2015,5,6,34,30,26,26,25,22,89,67,40,1010,1006,1004,6,5,3,19,10,-,0, ,
2015,5,7,33,30,26,26,24,19,89,70,58,1009,1007,1005,6,5,3,23,10,-,0, ,
2015,5,8,35,30,25,26,23,20,84,66,36,1009,1006,1004,6,5,3,29,11,-,0,Rain,
2015,5,9,33,30,27,27,26,23,89,75,55,1007,1005,1004,6,5,5,19,6,-,0, ,
2015,5,10,34,30,26,27,24,14,89,71,40,1008,1006,1003,6,5,5,27,6,-,1.02,"Rain , Thunderstorm",
2015,5,11,33,29,25,26,23,21,88,74,59,1011,1008,1005,6,5,5,37,6,-,0,Thunderstorm,
2015,5,12,32,28,24,26,24,23,96,84,60,1010,1007,1004,5,4,3,23,6,-,0,Rain,
2015,5,13,35,30,24,26,24,22,94,69,42,1010,1007,1004,27,6,1,58,6,-,0, ,
2015,5,14,33,30,27,27,26,25,89,74,53,1010,1008,1006,6,5,3,14,8,-,3.05, ,
2015,5,15,34,31,28,28,27,25,90,74,60,1011,1008,1005,6,5,3,23,10,-,0, ,
2015,5,16,35,31,28,27,26,25,89,69,49,1009,1006,1003,6,6,5,19,10,-,0, ,
2015,5,17,34,30,27,27,26,25,89,75,60,1007,1005,1003,27,6,3,74,10,-,0,Rain,
2015,5,18,32,29,25,26,24,22,94,72,51,1007,1005,1003,6,5,5,19,11,-,2.03, ,
2015,5,19,33,29,25,26,24,21,89,71,42,1011,1003,1001,7,6,5,23,11,-,1.02, ,
2015,5,20,33,30,26,27,26,25,94,76,58,1005,1002,1000,6,5,3,19,8,-,0,Rain,
2015,5,21,34,31,27,28,26,25,87,69,55,1010,1003,1000,6,6,6,21,10,-,0, ,
2015,5,22,34,31,27,29,28,26,94,79,60,1005,1003,1000,6,5,3,19,11,-,0, ,
2015,5,23,33,30,28,29,26,24,94,78,62,1004,1003,1001,5,4,0,171,29,-,7.87,Rain,
2015,5,24,27,25,23,25,22,20,94,78,63,1007,1004,1002,5,5,2,29,14,-,0,"Rain , Thunderstorm",
2015,5,25,33,28,22,26,24,22,79,67,56,1005,1003,1002,6,6,5,23,10,-,0,Rain,
2015,5,26,34,30,26,28,26,22,84,74,58,1007,1005,1003,6,6,6,19,8,-,0, ,
2015,5,27,35,31,27,27,26,23,89,71,49,1007,1005,1003,6,6,6,19,13,-,0, ,
2015,5,28,34,31,27,27,26,24,94,72,46,1007,1005,1003,6,6,5,19,13,-,0, ,
2015,5,29,34,31,28,28,27,26,87,74,60,1007,1005,1003,6,6,6,23,14,-,0, ,
2015,5,30,35,31,27,27,27,23,84,71,58,1008,1006,1004,6,6,4,19,13,-,0, ,
2015,5,31,34,31,28,28,27,26,84,75,58,1007,1005,1003,6,6,5,19,11,-,0, ,
2015,6,1,34,30,26,27,27,26,94,72,53,1006,1005,1003,6,6,5,19,13,-,7.11,Rain,
2015,6,2,34,31,27,27,26,25,84,70,53,1008,1006,1004,6,6,6,24,13,-,0, ,
2015,6,3,35,31,27,27,26,25,87,66,53,1008,1006,1004,6,6,6,23,10,-,0, ,
2015,6,4,35,31,28,28,26,25,97,70,53,1009,1006,1004,6,6,3,14,8,-,0, ,
2015,6,5,34,30,26,29,27,24,94,77,58,1008,1006,1003,6,6,3,14,5,-,23.88,"Rain , Thunderstorm",
2015,6,6,33,29,26,27,26,24,94,83,63,1007,1005,1003,6,5,3,19,6,-,4.06,"Rain , Thunderstorm",
2015,6,7,31,29,26,26,26,25,88,81,70,1007,1005,1003,6,6,6,23,10,-,0,Rain,
2015,6,8,34,30,27,28,27,25,89,77,65,1006,1004,1003,6,6,6,27,14,-,0.51,Rain,
2015,6,9,33,30,27,28,26,25,94,78,65,1005,1004,1002,6,6,6,27,14,-,0.25,Rain,
2015,6,10,34,31,27,29,27,25,84,75,65,1006,1003,1002,6,6,6,23,18,-,0, ,
2015,6,11,33,29,24,28,25,22,94,85,62,1005,1004,1002,6,5,1,27,13,-,72.9,"Rain , Thunderstorm",
2015,6,12,32,27,23,26,24,22,90,77,65,1006,1004,1002,6,6,5,13,8,-,2.03, ,
2015,6,13,32,29,25,26,25,23,94,85,70,1006,1004,1002,6,6,5,23,11,-,5.08,"Rain , Thunderstorm",
2015,6,14,33,29,25,27,26,23,96,74,60,1005,1003,1001,6,6,6,19,8,-,0, ,
2015,6,15,33,30,26,26,26,25,95,82,58,1004,1003,1002,6,6,5,27,13,-,16,Rain,
2015,6,16,32,28,25,26,25,24,96,80,58,1004,1003,1000,6,6,5,19,8,-,0.25,Rain,
2015,6,17,34,29,25,27,26,25,89,75,55,1004,1002,1000,6,6,6,23,8,-,0, ,
2015,6,18,34,31,27,27,26,24,89,74,49,1003,1002,999,6,6,3,11,5,-,4.06,Rain,
2015,6,19,35,31,27,27,26,24,89,69,44,1010,1002,999,7,6,5,19,8,-,4.06, ,
2015,6,20,36,30,25,26,24,22,84,70,39,1003,1001,999,7,6,4,24,11,-,5.08,Rain,
2015,6,21,31,29,27,26,25,24,95,80,66,1009,1002,999,6,5,4,19,13,-,1.02,Rain,
2015,6,22,29,27,25,26,25,24,95,91,81,1003,1000,997,5,4,2,27,16,-,34.04,Rain,
2015,6,23,28,27,26,27,26,24,95,91,84,1000,998,997,5,4,3,23,13,-,2.03,Rain,
2015,6,24,27,27,27,27,26,24,100,93,81,999,997,995,5,3,2,27,10,-,100.08,"Rain , Thunderstorm",
2015,6,25,28,26,24,27,26,25,95,93,88,996,995,992,4,4,3,26,10,-,17.02,Rain,
2015,6,26,27,26,25,26,26,25,95,93,88,997,995,994,4,3,2,19,3,-,10.92,Rain,
2015,6,27,28,27,25,25,25,24,96,91,81,1004,1000,997,5,4,3,14,6,-,16,Rain,
2015,6,28,31,27,23,26,25,22,93,79,60,1008,1006,1000,5,5,3,19,6,-,0,Rain,
2015,6,29,32,29,26,25,24,23,84,74,63,1009,1007,1005,6,6,5,26,10,-,0, ,
2015,6,30,32,29,26,25,24,24,89,72,53,1007,1006,1004,6,6,5,23,13,-,0,Rain,
2015,7,1,32,29,26,27,25,24,94,80,63,1007,1005,1003,6,5,4,21,13,-,0,Rain,
2015,7,2,31,28,25,27,25,23,96,86,76,1007,1004,1002,6,5,3,16,10,-,7.11,Rain,
2015,7,3,33,29,25,27,26,25,96,81,63,1005,1003,1001,6,6,5,19,10,-,0,Rain,
2015,7,4,33,29,26,28,27,25,94,82,68,1003,1001,999,5,5,5,19,10,-,3.05,Rain,
2015,7,5,33,29,26,28,27,25,94,81,70,1002,999,997,6,5,5,23,10,-,0, ,
2015,7,6,33,29,26,27,26,24,95,77,58,1000,998,996,6,5,3,16,8,-,2.03,Rain,
2015,7,7,34,29,25,27,26,24,91,79,56,1001,998,995,6,5,2,14,3,-,2.03,"Rain , Thunderstorm",
2015,7,8,29,28,26,26,26,25,89,85,77,1001,999,997,6,5,3,10,3,-,3.05,Rain,
2015,7,9,27,26,25,26,25,25,100,93,84,1003,1001,1000,5,3,1,27,11,-,38.1,"Rain , Thunderstorm",
2015,7,10,33,29,25,27,26,25,94,82,60,1004,1002,1001,6,6,3,27,13,-,2.03,Rain,
2015,7,11,33,30,26,27,26,25,93,77,63,1005,1004,1002,6,6,5,19,10,-,0, ,
2015,7,12,33,29,25,28,27,25,89,78,68,1006,1003,1001,6,6,5,23,8,-,0, ,
2015,7,13,33,30,27,28,27,26,89,79,62,1004,1001,999,6,6,6,19,10,-,0, ,
2015,7,14,33,29,26,28,27,25,89,81,68,1002,1000,997,6,5,5,23,8,-,0.76,Rain,
2015,7,15,32,29,26,28,27,25,94,87,73,1000,999,997,5,4,3,19,8,-,23.11,Rain,
2015,7,16,32,28,25,27,26,26,91,80,65,1000,998,996,6,6,5,19,10,-,0,Rain,
2015,7,17,31,29,26,27,26,25,94,88,76,1000,998,996,6,4,2,14,8,-,0.51,Rain,
2015,7,18,31,28,25,26,26,25,96,90,71,1001,1000,999,5,4,2,121,16,-,40.89,Rain,
2015,7,19,27,26,25,26,25,24,100,92,84,1002,1000,999,6,5,2,14,8,-,19.05,Rain,
2015,7,20,32,28,24,27,26,24,96,86,68,1002,1000,998,27,6,3,93,14,-,1.02,Rain,
2015,7,21,33,29,25,28,27,25,95,85,68,1004,1002,1001,6,6,5,19,11,-,1.02, ,
2015,7,22,31,29,26,27,26,25,95,88,77,1007,1005,1003,6,6,4,14,8,-,8.89,Rain,
2015,7,23,31,28,25,28,26,24,100,91,79,1008,1006,1005,6,5,3,19,10,-,11.94,Rain,
2015,7,24,26,26,24,26,26,25,100,99,92,1008,1006,1004,5,3,2,11,8,-,28.96,Rain,
2015,7,25,26,26,25,26,26,25,100,98,92,1006,1002,999,4,2,1,29,18,-,73.91,Rain,
2015,7,26,25,24,24,25,24,24,100,98,94,1001,998,997,3,2,2,23,8,-,27.94,Rain,
2015,7,27,29,27,24,27,25,24,100,91,84,999,997,995,6,4,2,23,13,-,11.94,Rain,
2015,7,28,30,27,24,26,25,24,96,87,66,1000,997,995,6,5,3,19,11,-,13.97,Rain,
2015,7,29,28,26,24,25,24,23,94,87,68,996,993,991,5,4,2,23,16,-,16,Rain,
2015,7,30,26,24,24,25,24,23,100,93,83,998,991,987,5,3,1,40,24,-,37.08,Rain,
2015,7,31,26,24,23,25,24,24,96,92,88,998,995,992,5,3,2,23,13,-,62.99,Rain,
2015,8,1,28,26,24,26,24,24,92,89,81,1005,1003,1001,6,5,3,19,11,-,0,Rain,
2015,8,2,32,28,25,26,26,24,89,81,71,1007,1005,1003,6,6,6,19,8,-,0, ,
2015,8,3,32,29,26,27,26,24,94,79,68,1007,1005,1003,6,5,5,14,8,-,0, ,
2015,8,4,32,29,26,28,27,25,94,81,63,1005,1003,1002,5,5,5,19,8,-,0, ,
2015,8,5,32,29,26,27,26,25,95,79,65,1004,1002,999,5,5,5,14,10,-,0, ,
2015,8,6,33,29,26,27,27,25,95,78,65,1003,1001,998,6,5,5,19,10,-,0, ,
2015,8,7,33,30,27,28,27,26,100,79,58,1004,1002,1000,5,5,3,13,5,-,0, ,
2015,8,8,32,29,25,26,26,25,96,81,65,1004,1002,1000,5,5,3,14,5,-,3.05,Rain,
2015,8,9,32,29,27,27,25,23,94,77,49,1003,1001,999,6,6,5,11,5,-,0.51,Rain,
2015,8,10,35,31,26,27,25,24,90,72,49,1004,1001,999,6,6,5,19,6,-,0, ,
2015,8,11,32,29,26,27,27,25,95,83,70,1007,1004,1002,6,5,5,14,6,-,1.02,"Rain , Thunderstorm",
2015,8,12,33,30,26,27,26,25,87,75,60,1007,1005,1003,7,5,5,19,6,-,2.03,Rain,
2015,8,13,33,30,27,28,27,25,90,80,65,1007,1005,1003,14,6,5,19,8,-,0, ,
2015,8,14,32,29,26,27,26,25,91,81,63,1007,1005,1003,6,6,5,19,8,-,1.02,Rain,
2015,8,15,31,29,26,27,26,25,89,82,68,1008,1007,1005,6,6,5,23,11,-,0, ,
2015,8,16,31,28,24,26,26,24,95,84,68,1009,1007,1005,6,5,2,26,13,-,27.94,Rain,
2015,8,17,31,28,25,26,26,25,96,88,68,1009,1007,1005,6,4,2,23,13,-,27.94,Rain,
2015,8,18,27,26,25,26,26,24,100,94,88,1010,1008,1006,5,4,1,27,11,-,30.99,Rain,
2015,8,19,30,28,25,28,26,24,100,92,81,1008,1006,1005,4,4,3,27,16,-,10.92,"Rain , Thunderstorm",
2015,8,20,28,27,25,28,27,25,99,93,87,1006,1005,1003,5,4,3,14,10,-,3.05,Rain,
2015,8,21,31,28,25,26,25,24,96,78,58,1006,1004,1001,5,5,5,19,8,-,0.51, ,
2015,8,22,33,29,26,27,26,25,91,78,58,1004,1001,999,6,6,5,16,10,-,0, ,
2015,8,23,32,29,26,27,26,25,89,79,65,1004,1002,1000,5,5,5,23,10,-,0, ,
2015,8,24,33,29,25,26,26,25,89,76,58,1006,1002,1000,6,6,5,19,8,-,0.25,Rain,
2015,8,25,33,29,25,26,26,25,95,80,58,1003,1002,999,6,5,3,19,10,-,0,Rain,
2015,8,26,34,30,26,27,26,25,94,76,53,1004,1002,1000,6,6,5,19,6,-,0, ,
2015,8,27,34,30,26,29,25,24,89,75,53,1006,1004,1002,6,6,5,23,11,-,3.05,Rain,
2015,8,28,32,29,25,26,25,24,94,78,58,1007,1005,1002,6,5,3,27,11,-,7.11,Rain,
2015,8,29,31,28,25,27,26,25,94,85,60,1007,1005,1003,5,5,3,19,13,-,2.03,Rain,
2015,8,30,29,27,25,27,26,25,96,93,84,1007,1005,1004,5,4,2,23,10,-,24.89,Rain,
2015,8,31,29,27,26,26,26,25,94,91,84,1007,1005,1003,5,4,2,14,11,-,21.08,Rain,
2015,9,1,27,26,25,26,26,25,100,94,88,1005,1003,1001,4,3,1,97,11,-,9.91,Rain,
2015,9,2,31,28,24,26,25,24,96,86,70,1005,1003,1002,27,6,3,74,18,-,0,Rain,
2015,9,3,30,28,26,26,25,24,95,83,66,1009,1007,1004,6,5,3,19,5,-,0,Rain,
2015,9,4,33,29,26,27,25,25,94,78,58,1010,1008,1006,6,5,5,19,5,-,0, ,
2015,9,5,33,30,27,27,26,25,89,77,60,1010,1007,1005,6,5,5,14,5,-,0, ,
2015,9,6,33,30,27,26,26,25,94,77,63,1009,1007,1004,27,6,5,93,10,-,0, ,
2015,9,7,33,29,25,27,26,25,94,79,58,1008,1006,1004,5,5,5,19,8,-,0,Rain,
2015,9,8,33,30,26,28,26,25,94,77,60,1007,1005,1003,6,6,5,11,5,-,0,Rain,
2015,9,9,33,30,27,27,26,25,95,79,62,1006,1005,1002,5,4,3,14,2,-,3.05,Rain,
2015,9,10,34,30,26,28,26,24,95,76,49,1008,1006,1004,5,5,5,11,5,-,0.51,"Rain , Thunderstorm",
2015,9,11,34,30,26,28,26,25,89,73,38,1009,1007,1004,6,6,5,21,5,-,0,Rain,
2015,9,12,33,29,24,27,26,25,92,73,53,1008,1006,1004,6,6,3,19,11,-,18.03,"Rain , Thunderstorm",
2015,9,13,34,30,26,27,26,24,95,79,60,1008,1006,1003,6,5,3,14,3,-,7.11,"Rain , Thunderstorm",
2015,9,14,34,31,27,27,26,25,95,76,58,1007,1005,1002,6,6,5,19,8,-,0,Rain,
2015,9,15,34,30,26,26,25,24,89,76,53,1007,1005,1003,6,5,4,19,8,-,2.03,Rain,
2015,9,16,34,30,26,27,26,24,89,72,49,1007,1004,1002,6,6,5,23,8,-,0, ,
2015,9,17,34,31,28,28,27,26,94,79,60,1006,1004,1002,6,5,5,14,2,-,0, ,
2015,9,18,34,31,27,28,27,26,90,79,60,1006,1004,1001,6,5,3,14,5,-,1.02,Rain,
2015,9,19,31,28,25,26,25,24,94,86,60,1044,1007,1003,6,5,3,27,10,-,1.02,Rain,
2015,9,20,32,28,24,26,25,24,96,81,58,1008,1006,1004,5,5,3,26,14,-,0.51,Rain,
2015,9,21,31,28,26,26,26,25,94,86,71,1008,1006,1004,5,5,2,19,13,-,0.51,Rain,
2015,9,22,33,29,26,27,26,25,89,76,60,1008,1006,1004,6,6,5,23,18,-,0, ,
2015,9,23,31,28,26,27,26,25,94,87,73,1008,1006,1004,6,5,3,21,10,-,6.1,Rain,
2015,9,24,28,27,26,26,26,24,95,90,84,1007,1005,1003,5,4,3,14,8,-,2.03,Rain,
2015,9,25,32,29,25,28,26,25,96,83,58,1007,1005,1002,27,6,3,103,5,-,3.05,Rain,
2015,9,26,34,30,27,26,25,24,94,73,51,1007,1005,1004,5,4,2,13,3,-,0,Fog,
2015,9,27,34,29,25,26,24,23,89,71,47,1008,1006,1004,5,5,0,14,5,-,0, ,
2015,9,28,33,29,26,26,24,23,96,70,46,1009,1007,1005,5,5,3,13,2,-,0, ,
2015,9,29,34,30,26,27,25,22,94,70,39,1009,1007,1005,5,5,2,14,3,-,0, ,
2015,9,30,35,31,27,28,26,25,84,72,53,1011,1009,1007,6,5,5,8,0,-,0, ,
2015,10,1,33,28,23,28,25,22,94,76,46,1013,1011,1008,6,5,3,13,5,-,58.93,"Rain , Thunderstorm",
2015,10,2,32,29,25,27,26,24,94,81,63,1012,1009,1007,5,5,5,19,5,-,0.51,"Rain , Thunderstorm",
2015,10,3,33,29,26,26,26,24,94,77,60,1011,1008,1005,5,5,3,14,5,-,0.51,"Rain , Thunderstorm",
2015,10,4,33,29,25,26,24,22,95,76,49,1011,1008,1005,5,5,3,19,5,-,9.91,"Rain , Thunderstorm",
2015,10,5,32,28,25,27,26,25,92,79,60,1010,1008,1005,6,5,3,6,2,-,1.02,Rain,
2015,10,6,32,29,26,27,26,25,94,81,60,1009,1007,1004,27,5,3,64,5,-,1.02,Rain,
2015,10,7,33,29,26,26,25,24,94,76,49,1009,1007,1005,6,5,3,19,8,-,2.03,Rain,
2015,10,8,26,26,25,26,24,24,95,93,84,1008,1004,1001,6,4,2,14,6,-,17.02,Rain,
2015,10,9,31,28,24,26,24,24,94,83,60,1006,1004,1000,6,5,3,19,8,-,0,Rain,
2015,10,10,33,28,24,26,24,23,95,84,65,1008,1007,1005,6,5,3,13,3,-,24.89,Rain,
2015,10,11,31,27,23,26,24,23,94,82,63,1010,1009,1007,6,5,3,6,0,-,0.76,Rain,
2015,10,12,31,28,24,26,24,23,94,83,58,1012,1009,1007,6,5,3,0,0,-,0,Rain,
2015,10,13,29,26,23,25,24,23,94,87,69,1013,1011,1008,6,5,1,14,3,-,5.08,"Rain , Thunderstorm",
2015,10,14,31,27,23,26,23,22,89,77,60,1014,1012,1005,5,5,4,11,3,-,0,Thunderstorm,
2015,10,15,31,27,24,25,24,22,94,80,51,1015,1013,1010,5,4,3,0,0,-,0, ,
2015,10,16,32,28,24,25,24,20,94,76,56,1015,1012,1010,5,5,3,6,0,-,0, ,
2015,10,17,32,28,25,25,24,22,94,74,51,1014,1011,1009,5,4,3,23,6,-,0, ,
2015,10,18,32,28,25,26,24,23,94,75,51,1014,1012,1010,5,4,3,10,3,-,0, ,
2015,10,19,32,28,25,25,24,23,94,75,51,1014,1011,1008,5,3,1,10,0,-,0, ,
2015,10,20,32,28,24,25,24,22,96,75,51,1012,1009,1001,5,4,2,0,0,-,0, ,
2015,10,21,32,28,24,25,24,23,96,75,53,1012,1009,1007,4,4,1,0,0,-,0, ,
2015,10,22,33,28,23,25,23,20,97,71,42,1013,1010,1004,5,4,2,6,2,-,0, ,
2015,10,23,33,29,24,25,23,20,97,72,46,1012,1010,1007,5,4,3,8,2,-,0, ,
2015,10,24,32,28,24,25,21,17,88,65,31,1013,1011,1009,5,4,3,3,2,-,0, ,
2015,10,25,32,28,23,25,23,22,89,75,47,1014,1012,1010,4,4,3,10,2,-,0, ,
2015,10,26,32,28,24,25,23,18,97,73,33,1015,1012,1010,5,3,0,10,2,-,0,Fog,
2015,10,27,33,28,23,25,23,22,94,72,44,1014,1012,1010,6,4,3,6,0,-,0, ,
2015,10,28,33,28,23,24,22,20,94,68,39,1014,1012,1011,5,4,3,8,2,-,0, ,
2015,10,29,32,28,24,24,23,20,94,70,42,1015,1013,1011,5,4,3,11,2,-,0, ,
2015,10,30,27,26,24,26,23,22,95,90,79,1015,1014,1004,5,3,1,8,2,-,2.03,Rain,
2015,10,31,24,23,22,23,22,21,97,88,76,1016,1014,1013,5,5,3,10,2,-,2.03,Rain,
2015,11,1,24,23,22,23,21,20,89,85,76,1016,1014,1013,5,5,5,19,6,-,1.02,Rain,
2015,11,2,30,26,22,24,22,19,91,75,46,1015,1014,1012,6,5,3,11,3,-,0, ,
2015,11,3,31,27,22,23,22,20,97,77,49,1015,1013,1011,6,5,3,11,2,-,0, ,
2015,11,4,31,27,23,23,22,20,93,71,42,1014,1011,1009,6,5,3,0,0,-,0, ,
2015,11,5,31,27,23,23,22,20,93,69,42,1014,1011,1009,6,5,3,23,6,-,0, ,
2015,11,6,32,27,22,22,21,18,91,66,37,1013,1011,1009,5,5,3,11,3,-,0, ,
2015,11,7,32,27,22,23,19,14,91,59,23,1014,1012,1010,5,4,3,19,8,-,0, ,
2015,11,8,30,25,20,20,19,17,88,63,39,1015,1013,1011,4,3,2,23,10,-,0, ,
2015,11,9,30,26,21,26,18,12,88,62,22,1014,1012,1010,5,4,3,19,2,-,0, ,
2015,11,10,30,25,20,22,21,18,94,73,50,1013,1011,1008,4,3,3,14,3,-,0, ,
2015,11,11,31,27,22,22,20,18,89,67,47,1013,1011,1009,5,5,3,6,0,-,0, ,
2015,11,12,31,26,21,22,19,18,94,68,39,1014,1012,1010,5,4,2,16,5,-,0, ,
2015,11,13,29,24,20,22,20,18,96,71,44,1014,1012,1010,5,4,2,19,5,-,0, ,
2015,11,14,29,24,20,22,19,15,96,70,37,1013,1010,1008,4,4,3,14,3,-,0, ,
2015,11,15,30,25,20,22,20,18,94,72,42,1013,1011,1008,4,4,3,6,2,-,0, ,
2015,11,16,29,24,21,23,21,20,96,77,47,1012,1011,1009,4,4,3,14,3,-,0, ,
2015,11,17,28,24,21,23,22,20,95,79,56,1013,1011,1009,4,3,2,8,0,-,0, ,
2015,11,18,24,23,21,23,21,20,91,82,73,1016,1014,1011,4,3,3,19,5,-,0.76,Rain,
2015,11,19,29,24,19,22,21,19,94,76,50,1015,1013,1011,6,5,1,93,10,-,0, ,
2015,11,20,31,26,20,24,21,19,89,79,49,1015,1012,1010,5,4,3,13,3,-,0, ,
2015,11,21,32,27,21,22,21,19,91,67,42,1014,1012,1010,7,5,2,14,3,-,0, ,
2015,11,22,32,26,20,22,21,18,94,70,37,1014,1012,1010,6,5,3,13,3,-,0, ,
2015,11,23,31,25,19,21,19,17,94,66,33,1015,1013,1011,5,4,3,16,5,-,0, ,
2015,11,24,30,24,19,20,18,13,94,67,25,1015,1012,1010,5,4,3,8,0,-,0, ,
2015,11,25,29,23,18,21,19,17,96,70,38,1014,1012,1009,5,4,3,8,2,-,0, ,
2015,11,26,31,24,18,19,17,10,94,62,18,1014,1011,1009,5,4,3,10,2,-,0, ,
2015,11,27,29,24,18,20,18,15,94,71,37,1014,1011,1009,4,4,3,8,2,-,0, ,
2015,11,28,29,24,19,20,18,15,94,70,38,1017,1015,1013,4,4,3,14,3,-,0, ,
2015,11,29,28,23,18,19,18,17,93,68,44,1017,1015,1014,4,3,2,14,5,-,0, ,
2015,11,30,29,24,19,21,19,17,89,64,48,1017,1014,1012,4,3,2,64,11,-,0, ,
2015,12,1,29,24,20,22,19,18,89,71,48,1015,1013,1011,4,3,2,14,2,-,0, ,
2015,12,2,27,24,21,22,21,20,89,76,59,1015,1013,1012,4,3,2,6,0,-,0.25,Rain,
2015,12,3,25,23,22,22,21,20,95,84,73,1015,1014,1012,3,2,0,10,0,-,2.03,"Fog , Rain",
2015,12,4,28,24,22,22,19,16,95,74,51,1015,1013,1011,4,4,3,14,8,-,0, ,
2015,12,5,28,24,20,21,19,17,100,74,54,1015,1013,1012,4,3,0,14,5,-,0,Fog,
2015,12,6,28,23,19,20,18,15,94,71,45,1015,1013,1011,4,3,2,19,5,-,0, ,
2015,12,7,28,24,19,19,18,16,88,66,38,1016,1014,1012,4,3,2,10,3,-,0, ,
2015,12,8,28,23,19,21,18,16,94,73,40,1016,1013,1011,4,3,2,6,0,-,0, ,
2015,12,9,27,23,19,22,19,17,96,76,52,1017,1014,1011,4,3,0,19,5,-,0,Fog,
2015,12,10,27,22,18,20,18,16,94,74,44,1016,1013,1010,4,3,2,19,3,-,0, ,
2015,12,11,28,22,17,21,18,16,94,73,48,1014,1012,1010,4,3,1,10,2,-,0, ,
2015,12,12,29,23,18,21,19,17,88,74,50,1014,1011,1010,4,3,3,8,2,-,0, ,
2015,12,13,28,23,19,21,21,19,96,77,56,1014,1013,1011,4,3,1,14,3,-,0,Fog,
2015,12,14,28,24,21,23,21,20,94,81,66,1014,1012,1010,4,3,1,11,3,-,0,Fog,
2015,12,15,26,23,21,21,19,18,88,77,64,1014,1013,1011,3,3,2,11,5,-,0, ,
2015,12,16,27,23,19,19,15,13,88,64,44,1016,1014,1012,4,3,2,19,11,-,0, ,
2015,12,17,25,20,15,14,10,4,94,54,26,1016,1014,1012,4,3,2,14,6,-,0, ,
2015,12,18,18,17,16,17,15,14,94,90,77,1016,1015,1013,4,3,1,10,2,-,0,Rain,
2015,12,19,26,21,16,17,14,12,94,66,42,1019,1016,1014,4,4,4,23,13,-,0, ,
2015,12,20,25,20,16,17,14,11,88,65,47,1019,1016,1014,4,3,2,19,8,-,0, ,
2015,12,21,24,19,14,15,12,10,88,64,41,1018,1016,1014,5,4,2,19,8,-,0, ,
2015,12,22,26,20,13,16,13,11,88,68,27,1020,1018,1016,4,4,3,19,8,-,0, ,
2015,12,23,27,21,15,17,14,12,83,64,32,1019,1016,1013,4,3,3,21,10,-,0, ,
2015,12,24,27,21,16,15,13,10,87,57,27,1018,1015,1013,4,4,3,19,8,-,0, ,
2015,12,25,25,21,17,16,14,13,73,62,47,1017,1016,1014,3,3,3,23,13,-,0, ,
2015,12,26,24,20,15,15,13,12,88,62,37,1017,1016,1013,4,3,3,19,11,-,0, ,
2015,12,27,25,19,13,15,13,10,94,65,28,1017,1016,1014,4,3,1,14,3,-,0,Fog,
2015,12,28,25,19,13,15,14,12,92,63,38,1020,1017,1016,4,3,2,14,5,-,0, ,
2015,12,29,24,19,13,17,16,12,94,76,52,1019,1016,1014,3,3,2,13,2,-,0, ,
2015,12,30,25,19,13,19,16,14,100,77,46,1017,1015,1014,3,2,0,10,2,-,0,Fog,
2015,12,31,26,20,15,19,17,15,94,78,50,1019,1017,1016,4,3,1,10,2,-,0, ,
2016,1,1,26,20,14,18,17,13,100,75,44,1020,1018,1016,4,3,0,14,5,-,0,Fog,
2016,1,2,24,19,14,18,16,15,94,75,44,1019,1017,1014,4,3,1,19,5,-,0, ,
2016,1,3,26,20,14,18,17,15,90,71,46,1018,1016,1014,4,3,2,14,5,-,0, ,
2016,1,4,25,20,14,18,16,14,100,73,42,1019,1016,1014,3,2,0,14,2,-,0,Fog,
2016,1,5,26,21,16,16,15,14,94,74,42,1017,1015,1014,4,3,1,14,3,-,0, ,
2016,1,6,26,21,16,17,16,14,95,74,46,1019,1015,1013,4,3,1,19,5,-,0, ,
2016,1,7,26,20,14,18,16,14,94,71,42,1019,1016,1014,4,3,1,16,5,-,0, ,
2016,1,8,26,21,15,19,17,13,94,76,44,1018,1015,1013,3,2,1,10,3,-,0, ,
